cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3512407,hanseniase,2030-06-01,0.0,0.0,0.4853907978762401
3512407,hanseniase,2035-06-01,0.0,0.0,0.4912943231052841
3512506,hanseniase,2030-06-01,0.0,0.0,6.556284245983185e-09
3512506,hanseniase,2035-06-01,0.0,0.0,1.5809467709867363e-08
3512605,hanseniase,2030-06-01,0.0,0.0,6.4255936739704065e-09
3512605,hanseniase,2035-06-01,0.0,0.0,1.554045492068544e-08
3512704,hanseniase,2030-06-01,0.0,0.0,6.584639077055685e-09
3512704,hanseniase,2035-06-01,0.0,0.0,1.5766319890390307e-08
3512803,hanseniase,2030-06-01,0.0,0.0,0.3325215148513934
3512803,hanseniase,2035-06-01,0.0,0.0,0.3284791717924065
3512902,hanseniase,2030-06-01,2.141893300310356,0.0595109723626281,4.133094210680667
3512902,hanseniase,2035-06-01,2.6541807193576137,0.7348303730733852,4.8123053223369885
3513009,hanseniase,2030-06-01,0.0148662334331542,0.0,0.2305348161712959
3513009,hanseniase,2035-06-01,0.0058726700387895,0.0,0.2393995252518922
3513108,hanseniase,2030-06-01,0.0,0.0,0.8599828696089351
3513108,hanseniase,2035-06-01,0.0,0.0,0.8150365364570828
3513207,hanseniase,2030-06-01,0.0,0.0,6.072976860962644e-09
3513207,hanseniase,2035-06-01,0.0,0.0,1.5050452445261263e-08
3513306,hanseniase,2030-06-01,0.0,0.0,6.213438282835304e-09
3513306,hanseniase,2035-06-01,0.0,0.0,1.5544234687607928e-08
3513405,hanseniase,2030-06-01,0.0,0.0,0.2939295366815459
3513405,hanseniase,2035-06-01,0.0,0.0,0.3055594605068036
3513504,hanseniase,2030-06-01,0.0,0.0,0.4218015522605832
3513504,hanseniase,2035-06-01,0.0,0.0,0.4007369034859472
3513603,hanseniase,2030-06-01,0.1496778701836036,0.0,3.5186957809598303
3513603,hanseniase,2035-06-01,0.2361608548620352,0.0,8.060361280096588
3513702,hanseniase,2030-06-01,0.0,0.0,0.4480069727744039
3513702,hanseniase,2035-06-01,0.0,0.0,0.4586684936657653
3513801,hanseniase,2030-06-01,0.0359018119307214,0.0,0.1636894473488183
3513801,hanseniase,2035-06-01,0.0370216578105876,0.0,0.1640683580557297
3513850,hanseniase,2030-06-01,0.0,0.0,6.541123455556672e-09
3513850,hanseniase,2035-06-01,0.0,0.0,1.594503147840014e-08
3513900,hanseniase,2030-06-01,0.0164552124680049,0.0,1.2758691611492037
3513900,hanseniase,2035-06-01,0.0308983548464931,0.0,1.393786691528098
3514007,hanseniase,2030-06-01,0.0,0.0,1.0617935304912114
3514007,hanseniase,2035-06-01,0.0,0.0,1.0287520114206918
3514106,hanseniase,2030-06-01,0.0540943818346528,0.0,0.6341990890207654
3514106,hanseniase,2035-06-01,0.0547413997622895,0.0,0.6476100406605825
3514205,hanseniase,2030-06-01,0.0,0.0,7.3749037766564335e-09
3514205,hanseniase,2035-06-01,0.0,0.0,1.6373871554545774e-08
3514304,hanseniase,2030-06-01,0.3112689073380277,0.0,2.143369155566404
3514304,hanseniase,2035-06-01,0.3529326563293424,0.0,2.02673604570926
3514403,hanseniase,2030-06-01,0.0,0.0,0.7269225843943202
3514403,hanseniase,2035-06-01,0.0,0.0,0.6301706377661579
3514502,hanseniase,2030-06-01,0.0,0.0,0.840690097830193
3514502,hanseniase,2035-06-01,0.0,0.0,0.7533738020447501
3514601,hanseniase,2030-06-01,0.0,0.0,1.73688944266031
3514601,hanseniase,2035-06-01,0.0,0.0,3.075179843095248
3514700,hanseniase,2030-06-01,0.0,0.0,6.688652984253008e-09
3514700,hanseniase,2035-06-01,0.0,0.0,1.6434554096506204e-08
3514809,hanseniase,2030-06-01,0.0,0.0,0.4711479076110147
3514809,hanseniase,2035-06-01,0.0,0.0,0.475907216243513
3514908,hanseniase,2030-06-01,0.0,0.0,0.6955211956082861
3514908,hanseniase,2035-06-01,0.0,0.0,0.609059702707727
3514924,hanseniase,2030-06-01,0.0,0.0,7.1946545995049795e-09
3514924,hanseniase,2035-06-01,0.0,0.0,1.7327040615779142e-08
3514957,hanseniase,2030-06-01,0.0,0.0,2.7748106076634027
3514957,hanseniase,2035-06-01,0.0,0.0,2.5568944770145663
3515004,hanseniase,2030-06-01,0.2412493540401806,0.0102610272195158,0.4830285503169426
3515004,hanseniase,2035-06-01,0.2704124244321077,0.0464978392359568,0.5054610539498705
3515103,hanseniase,2030-06-01,0.0,0.0,0.195883434896423
3515103,hanseniase,2035-06-01,0.0,0.0,0.1817739262194133
3515129,hanseniase,2030-06-01,0.0,0.0,6.9002939538688924e-09
3515129,hanseniase,2035-06-01,0.0,0.0,1.5922547958555926e-08
3515152,hanseniase,2030-06-01,1.1264610809788016,0.618954876815236,1.5575448830918834
3515152,hanseniase,2035-06-01,1.48425506608668,0.9751235157774408,1.9437311578949648
3515186,hanseniase,2030-06-01,9.64578977626432e-06,0.0,0.2402843076617924
3515186,hanseniase,2035-06-01,0.0004506119557434,0.0,0.312167274529566
3515194,hanseniase,2030-06-01,0.0,0.0,1.5946933335456337
3515194,hanseniase,2035-06-01,0.0,0.0,1.4456484392593298
3515202,hanseniase,2030-06-01,0.4724417502632914,0.0,2.915700858952918
3515202,hanseniase,2035-06-01,0.5037692357517127,0.0,3.1549389700915875
3515301,hanseniase,2030-06-01,0.0,0.0,6.741251002205378e-09
3515301,hanseniase,2035-06-01,0.0,0.0,1.6140651809834364e-08
3515350,hanseniase,2030-06-01,0.0,0.0,6.936310673260064e-09
3515350,hanseniase,2035-06-01,0.0,0.0,1.674175580967357e-08
3515400,hanseniase,2030-06-01,0.0,0.0,6.362085856422584e-09
