cod_mun,disease,data_projecao,taxa_predita,limite_inferior,limite_superior
3514403,sifilis,2030-06-01,0.4941461866306658,0.0,1.934413322542136
3514403,sifilis,2035-06-01,0.2079424221556353,0.0,1.8900787423759091
3514502,sifilis,2030-06-01,15.388915749084338,13.61252930684266,17.139396952730294
3514502,sifilis,2035-06-01,22.518516334726456,19.160010831701836,25.63248057656671
3514601,sifilis,2030-06-01,0.150097009749736,0.0,1.686408412498945
3514601,sifilis,2035-06-01,0.1585224321864076,0.0,1.6257241283081316
3514700,sifilis,2030-06-01,3.934477571625197,0.042419052200075,7.95449891033705
3514700,sifilis,2035-06-01,6.1509054933491285,2.205836149217732,10.846824820651904
3514809,sifilis,2030-06-01,0.2182655261569206,0.0,1.0139332397687535
3514809,sifilis,2035-06-01,0.2576231695146147,0.0,1.1177631355609627
3514908,sifilis,2030-06-01,0.0,0.0,0.6282591670746139
3514908,sifilis,2035-06-01,0.0,0.0,0.6027682776544634
3514924,sifilis,2030-06-01,0.0,0.0,2.3637500157582165
3514924,sifilis,2035-06-01,0.0,0.0,2.178931599017177
3514957,sifilis,2030-06-01,0.4223114168036603,0.0,3.270768305824458
3514957,sifilis,2035-06-01,0.4966538760878902,0.0,3.5976731861648887
3515004,sifilis,2030-06-01,0.7252126964803393,0.0,1.5688295051838352
3515004,sifilis,2035-06-01,0.8123612620348885,0.023930112747349,1.650294602140043
3515103,sifilis,2030-06-01,0.0249998078914293,0.0,0.6853729681173409
3515103,sifilis,2035-06-01,0.0150424752096442,0.0,0.6413854257901624
3515129,sifilis,2030-06-01,0.0,0.0,182.061008174418
3515129,sifilis,2035-06-01,0.0,0.0,438.9429195384507
3515152,sifilis,2030-06-01,6.792255331798859,5.38688093806537,8.136678939184016
3515152,sifilis,2035-06-01,9.318208045192096,7.8579766312999695,10.757566634465553
3515186,sifilis,2030-06-01,0.104628854280894,0.0,0.8711294839189138
3515186,sifilis,2035-06-01,0.119004831940518,0.0,0.8421567600185079
3515194,sifilis,2030-06-01,0.0,0.0,1.6705648729542104
3515194,sifilis,2035-06-01,0.0,0.0,1.4919800915313073
3515202,sifilis,2030-06-01,0.0,0.0,0.2491920753159785
3515202,sifilis,2035-06-01,0.0,0.0,0.0
3515301,sifilis,2030-06-01,0.0,0.0,0.0
3515301,sifilis,2035-06-01,0.0,0.0,0.0
3515350,sifilis,2030-06-01,0.8099925353351616,0.0,2.971272511971075
3515350,sifilis,2035-06-01,0.9634196988485136,0.0,3.168848544251916
3515400,sifilis,2030-06-01,0.5601113422957515,0.0,1.498377524237397
3515400,sifilis,2035-06-01,0.9050038315154878,0.0,1.8598692090753357
3515509,sifilis,2030-06-01,0.821325349561381,0.0,1.7768178769105167
3515509,sifilis,2035-06-01,0.965398022014359,0.0392739827061359,1.923948028064917
3515608,sifilis,2030-06-01,0.0,0.0,1.275258225582025
3515608,sifilis,2035-06-01,0.0,0.0,1.1963067475109574
3515657,sifilis,2030-06-01,0.0,0.0,6.830098627452806e-09
3515657,sifilis,2035-06-01,0.0,0.0,1.5310146386762294e-08
3515707,sifilis,2030-06-01,1.4470435053807675,0.943202406760966,1.9115992153922596
3515707,sifilis,2035-06-01,1.791197517494848,1.2874664851022346,2.3140309147131126
3515806,sifilis,2030-06-01,0.0,0.0,7.399265101171728e-09
3515806,sifilis,2035-06-01,0.0,0.0,1.6263873574450706e-08
3515905,sifilis,2030-06-01,0.0,0.0,2.965102305410692
3515905,sifilis,2035-06-01,0.0,0.0,3.057376622891105
3516002,sifilis,2030-06-01,0.1391088303264593,0.0,1.2051803254650983
3516002,sifilis,2035-06-01,0.1494632003209997,0.0,1.3262629080710142
3516101,sifilis,2030-06-01,0.0,0.0,6.424438679182574e-09
3516101,sifilis,2035-06-01,0.0,0.0,1.5749164647525692e-08
3516200,sifilis,2030-06-01,2.0302574885895672,1.7159581372077215,2.29420599954296
3516200,sifilis,2035-06-01,2.6960710179697136,2.330679768947165,3.0191896867344727
3516309,sifilis,2030-06-01,3.749333624794485,3.3845337525390766,4.124969565061985
3516309,sifilis,2035-06-01,5.051571146417299,4.5136572852346175,5.587373486028445
3516408,sifilis,2030-06-01,0.4473489532324226,0.0,0.9330788239038212
